"Actiware Export File  (Version 05.00 )"
"Filename:","C:\Users\memlab\Desktop\Aging_ActigraphReports\30004_10_23_2017_10_20_00_AM_New_Analysis.csv"
"Analysis Name:","New Analysis"
"Subject Identity:","30004"
"Data Collection Start Date:","2017-10-23"
"Data Collection Start Time:","10:20:00"



"-------------------- Epoch-by-Epoch Data -------------------"

"Column Title","Notes"
"------------------","---------"
"Line:","Line Number"
"Date:","Date (start of epoch)"
"Time:","Time (start of epoch)"
"Activity:","Activity (counts)"
"Marker:","1 means Event Marker button was pressed"
"White Light:","White Light"
"Sleep/Wake:","Sleep/Wake Score (0=Sleep; 1=Wake)"
"Interval Status:","Interval Status: Active; Rest; Sleep; or Excluded"

"Line","Date","Time","Activity","Marker","White Light","Sleep/Wake","Interval Status",
"2993","2017-10-24","11:16:00","75","0","311.10","1","ACTIVE",
"2994","2017-10-24","11:16:30","81","0","980.59","1","ACTIVE",
"2995","2017-10-24","11:17:00","189","0","1327.96","1","ACTIVE",
"2996","2017-10-24","11:17:30","50","0","939.01","1","ACTIVE",
"2997","2017-10-24","11:18:00","75","0","1417.12","1","ACTIVE",
"2998","2017-10-24","11:18:30","151","0","1613.80","1","ACTIVE",
"2999","2017-10-24","11:19:00","17","0","1579.22","1","ACTIVE",
"3000","2017-10-24","11:19:30","0","0","1685.25","1","ACTIVE",
"3001","2017-10-24","11:20:00","225","0","1299.51","1","ACTIVE",
"3002","2017-10-24","11:20:30","314","0","58.69","1","ACTIVE",
"3003","2017-10-24","11:21:00","233","0","88.57","1","ACTIVE",
"3004","2017-10-24","11:21:30","265","0","48.29","1","ACTIVE",
"3005","2017-10-24","11:22:00","209","0","43.34","1","ACTIVE",
"3006","2017-10-24","11:22:30","347","0","57.43","1","ACTIVE",
"3007","2017-10-24","11:23:00","233","0","28.72","1","ACTIVE",
"3008","2017-10-24","11:23:30","303","0","58.69","1","ACTIVE",
"3009","2017-10-24","11:24:00","303","0","25.77","1","ACTIVE",
"3010","2017-10-24","11:24:30","119","0","125.26","1","ACTIVE",
"3011","2017-10-24","11:25:00","123","0","62.63","1","ACTIVE",
"3012","2017-10-24","11:25:30","176","0","41.50","1","ACTIVE",
"3013","2017-10-24","11:26:00","233","0","317.92","1","ACTIVE",
"3014","2017-10-24","11:26:30","225","0","1545.38","1","ACTIVE",
"3015","2017-10-24","11:27:00","233","0","10623.71","1","ACTIVE",
"3016","2017-10-24","11:27:30","75","0","7351.13","1","ACTIVE",
"3017","2017-10-24","11:28:00","119","0","8016.46","1","ACTIVE",
"3018","2017-10-24","11:28:30","105","0","13777.25","1","ACTIVE",
"3019","2017-10-24","11:29:00","30","0","15353.18","1","ACTIVE",
"3020","2017-10-24","11:29:30","512","0","23677.84","1","ACTIVE",
"3021","2017-10-24","11:30:00","176","0","1837.78","1","ACTIVE",
"3022","2017-10-24","11:30:30","158","0","17866.88","1","ACTIVE",
"3023","2017-10-24","11:31:00","248","0","18258.11","1","ACTIVE",
"3024","2017-10-24","11:31:30","142","0","18657.91","1","ACTIVE",
"3025","2017-10-24","11:32:00","303","0","14387.22","1","ACTIVE",
"3026","2017-10-24","11:32:30","225","0","15689.37","1","ACTIVE",
"3027","2017-10-24","11:33:00","183","0","7512.10","1","ACTIVE",
"3028","2017-10-24","11:33:30","151","0","2092.85","1","ACTIVE",
"3029","2017-10-24","11:34:00","114","0","1116.68","1","ACTIVE",
"3030","2017-10-24","11:34:30","105","0","1919.15","1","ACTIVE",
"3031","2017-10-24","11:35:00","94","0","6596.57","1","ACTIVE",
"3032","2017-10-24","11:35:30","170","0","4371.01","1","ACTIVE",
"3033","2017-10-24","11:36:00","78","0","3596.80","1","ACTIVE",
"3034","2017-10-24","11:36:30","123","0","6888.62","1","ACTIVE",
"3035","2017-10-24","11:37:00","42","0","1579.22","1","ACTIVE",
"3036","2017-10-24","11:37:30","87","0","1417.12","1","ACTIVE",
"3037","2017-10-24","11:38:00","53","0","2138.67","1","ACTIVE",
"3038","2017-10-24","11:38:30","47","0","980.59","1","ACTIVE",
"3039","2017-10-24","11:39:00","225","0","5792.62","1","ACTIVE",
"3040","2017-10-24","11:39:30","69","0","558.34","1","ACTIVE",
"3041","2017-10-24","11:40:00","37","0","558.34","1","ACTIVE",
"3042","2017-10-24","11:40:30","50","0","459.45","1","ACTIVE",
"3043","2017-10-24","11:41:00","0","0","378.07","0","ACTIVE",
"3044","2017-10-24","11:41:30","5","0","304.44","1","ACTIVE",
"3045","2017-10-24","11:42:00","27","0","21.67","1","ACTIVE",
"3046","2017-10-24","11:42:30","37","0","608.87","1","ACTIVE",
"3047","2017-10-24","11:43:00","69","0","1191.65","1","ACTIVE",
"3048","2017-10-24","11:43:30","195","0","739.93","1","ACTIVE",
"3049","2017-10-24","11:44:00","0","0","918.89","1","ACTIVE",
"3050","2017-10-24","11:44:30","17","0","842.63","1","ACTIVE",
"3051","2017-10-24","11:45:00","2","0","166.00","0","ACTIVE",
"3052","2017-10-24","11:45:30","37","0","479.79","1","ACTIVE",
"3053","2017-10-24","11:46:00","0","0","512.00","0","ACTIVE",
"3054","2017-10-24","11:46:30","14","0","558.34","1","ACTIVE",
"3055","2017-10-24","11:47:00","20","0","133.67","1","ACTIVE",
"3056","2017-10-24","11:47:30","183","0","2773.52","1","ACTIVE",
"3057","2017-10-24","11:48:00","151","0","155.55","1","ACTIVE",
"3058","2017-10-24","11:48:30","151","0","608.87","1","ACTIVE",
"3059","2017-10-24","11:49:00","14","0","1116.68","1","ACTIVE",
"3060","2017-10-24","11:49:30","5","0","1217.75","1","ACTIVE",
"3061","2017-10-24","11:50:00","3","0","1386.76","0","ACTIVE",
"3062","2017-10-24","11:50:30","0","0","959.57","1","ACTIVE",
"3063","2017-10-24","11:51:00","31","0","899.20","1","ACTIVE",
"3064","2017-10-24","11:51:30","137","0","1417.12","1","ACTIVE",
"3065","2017-10-24","11:52:00","20","0","861.08","1","ACTIVE",
"3066","2017-10-24","11:52:30","0","0","861.08","1","ACTIVE",
"3067","2017-10-24","11:53:00","62","0","2233.36","1","ACTIVE",
"3068","2017-10-24","11:53:30","142","0","10856.34","1","ACTIVE",
"3069","2017-10-24","11:54:00","450","0","546.38","1","ACTIVE",
"3070","2017-10-24","11:54:30","729","0","100.86","1","ACTIVE",
"3071","2017-10-24","11:55:00","564","0","71.32","1","ACTIVE",
"3072","2017-10-24","11:55:30","829","0","145.76","1","ACTIVE",
"3073","2017-10-24","11:56:00","582","0","339.26","1","ACTIVE",
"3074","2017-10-24","11:56:30","621","0","663.98","1","ACTIVE",
"3075","2017-10-24","11:57:00","421","0","74.48","1","ACTIVE",
"3076","2017-10-24","11:57:30","621","0","32.70","1","ACTIVE",
"3077","2017-10-24","11:58:00","119","0","7.03","1","ACTIVE",
"3078","2017-10-24","11:58:30","78","0","3.59","1","ACTIVE",
"3079","2017-10-24","11:59:00","209","0","28.10","1","ACTIVE",
"3080","2017-10-24","11:59:30","123","0","6.04","1","ACTIVE",
"3081","2017-10-24","12:00:00","119","0","2.59","1","ACTIVE",
"3082","2017-10-24","12:00:30","91","0","3.59","1","ACTIVE",
"3083","2017-10-24","12:01:00","114","0","2.89","1","ACTIVE",
"3084","2017-10-24","12:01:30","217","0","4.09","1","ACTIVE",
"3085","2017-10-24","12:02:00","164","0","21.20","1","ACTIVE",
"3086","2017-10-24","12:02:30","248","0","7.34","1","ACTIVE",
"3087","2017-10-24","12:03:00","22","0","3.59","1","ACTIVE",
"3088","2017-10-24","12:03:30","2","0","2.83","1","ACTIVE",
"3089","2017-10-24","12:04:00","5","0","4.00","0","ACTIVE",
"3090","2017-10-24","12:04:30","0","0","5.54","0","ACTIVE",
"3091","2017-10-24","12:05:00","0","0","5.54","0","ACTIVE",
"3092","2017-10-24","12:05:30","30","0","3.51","1","ACTIVE",
"3093","2017-10-24","12:06:00","2","0","2.00","0","ACTIVE",
"3094","2017-10-24","12:06:30","0","0","2.00","0","ACTIVE",
"3095","2017-10-24","12:07:00","12","0","1.96","0","ACTIVE",
"3096","2017-10-24","12:07:30","3","0","1.92","0","ACTIVE",
"3097","2017-10-24","12:08:00","2","0","1.83","0","ACTIVE",
"3098","2017-10-24","12:08:30","0","0","1.76","0","ACTIVE",
"3099","2017-10-24","12:09:00","94","0","5.91","1","ACTIVE",
"3100","2017-10-24","12:09:30","50","0","3.08","1","ACTIVE",
"3101","2017-10-24","12:10:00","25","0","4.56","1","ACTIVE",
"3102","2017-10-24","12:10:30","0","0","4.36","0","ACTIVE",
"3103","2017-10-24","12:11:00","0","0","4.36","0","ACTIVE",
"3104","2017-10-24","12:11:30","2","0","4.00","0","ACTIVE",
"3105","2017-10-24","12:12:00","0","0","4.00","0","ACTIVE",
"3106","2017-10-24","12:12:30","16","0","4.00","1","ACTIVE",
"3107","2017-10-24","12:13:00","94","0","29.99","1","ACTIVE",
"3108","2017-10-24","12:13:30","62","0","53.82","1","ACTIVE",
"3109","2017-10-24","12:14:00","41","0","32.00","1","ACTIVE",
"3110","2017-10-24","12:14:30","0","0","11.31","0","ACTIVE",
"3111","2017-10-24","12:15:00","0","0","11.31","0","ACTIVE",
"3112","2017-10-24","12:15:30","0","0","11.56","0","ACTIVE",
"3113","2017-10-24","12:16:00","0","0","11.81","0","ACTIVE",
"3114","2017-10-24","12:16:30","0","0","11.81","0","ACTIVE",
"3115","2017-10-24","12:17:00","0","0","13.45","0","ACTIVE",
"3116","2017-10-24","12:17:30","0","0","13.75","0","ACTIVE",
"3117","2017-10-24","12:18:00","0","0","14.05","0","ACTIVE",
"3118","2017-10-24","12:18:30","0","0","14.05","0","ACTIVE",
"3119","2017-10-24","12:19:00","0","0","14.05","0","ACTIVE",
"3120","2017-10-24","12:19:30","0","0","14.05","0","ACTIVE",
"3121","2017-10-24","12:20:00","0","0","13.45","0","ACTIVE",
"3122","2017-10-24","12:20:30","0","0","14.36","0","ACTIVE",
"3123","2017-10-24","12:21:00","0","0","14.05","0","ACTIVE",
"3124","2017-10-24","12:21:30","114","0","9.93","1","ACTIVE",
"3125","2017-10-24","12:22:00","50","0","3.91","1","ACTIVE",
"3126","2017-10-24","12:22:30","0","0","2.28","1","ACTIVE",
"3127","2017-10-24","12:23:00","0","0","2.23","1","ACTIVE",
"3128","2017-10-24","12:23:30","56","0","11.07","1","ACTIVE",
"3129","2017-10-24","12:24:00","158","0","42.41","1","ACTIVE",
"3130","2017-10-24","12:24:30","0","0","1.87","1","ACTIVE",
"3131","2017-10-24","12:25:00","0","0","1.87","0","ACTIVE",
"3132","2017-10-24","12:25:30","0","0","1.76","0","ACTIVE",
"3133","2017-10-24","12:26:00","5","0","1.61","0","ACTIVE",
"3134","2017-10-24","12:26:30","0","0","1.61","0","ACTIVE",
"3135","2017-10-24","12:27:00","0","0","1.61","0","ACTIVE",
"3136","2017-10-24","12:27:30","5","0","3.59","0","ACTIVE",
"3137","2017-10-24","12:28:00","6","0","19.03","0","ACTIVE",
"3138","2017-10-24","12:28:30","0","0","18.62","0","ACTIVE",
"3139","2017-10-24","12:29:00","0","0","18.62","0","ACTIVE",
"3140","2017-10-24","12:29:30","0","0","16.00","0","ACTIVE",
"3141","2017-10-24","12:30:00","119","0","32.70","1","ACTIVE",
"3142","2017-10-24","12:30:30","12","0","2.09","1","ACTIVE",
"3143","2017-10-24","12:31:00","2","0","1.83","0","ACTIVE",
"3144","2017-10-24","12:31:30","25","0","2.89","1","ACTIVE",
"3145","2017-10-24","12:32:00","0","0","3.08","0","ACTIVE",
"3146","2017-10-24","12:32:30","0","0","2.71","0","ACTIVE",
"3147","2017-10-24","12:33:00","0","0","2.71","0","ACTIVE",
"3148","2017-10-24","12:33:30","0","0","2.89","0","ACTIVE",
"3149","2017-10-24","12:34:00","0","0","2.89","0","ACTIVE",
"3150","2017-10-24","12:34:30","5","0","2.77","0","ACTIVE",
"3151","2017-10-24","12:35:00","0","0","3.22","0","ACTIVE",
"3152","2017-10-24","12:35:30","11","0","4.00","0","ACTIVE",
"3153","2017-10-24","12:36:00","0","0","4.56","0","ACTIVE",
"3154","2017-10-24","12:36:30","0","0","4.36","0","ACTIVE",
"3155","2017-10-24","12:37:00","0","0","4.56","0","ACTIVE",
"3156","2017-10-24","12:37:30","0","0","4.56","0","ACTIVE",
"3157","2017-10-24","12:38:00","0","0","4.46","0","ACTIVE",
"3158","2017-10-24","12:38:30","0","0","4.46","0","ACTIVE",
"3159","2017-10-24","12:39:00","0","0","4.46","0","ACTIVE",
"3160","2017-10-24","12:39:30","0","0","4.36","0","ACTIVE",
"3161","2017-10-24","12:40:00","27","0","3.29","1","ACTIVE",
"3162","2017-10-24","12:40:30","16","0","3.15","1","ACTIVE",
"3163","2017-10-24","12:41:00","189","0","8.72","1","ACTIVE",
"3164","2017-10-24","12:41:30","37","0","7.03","1","ACTIVE",
"3165","2017-10-24","12:42:00","0","0","4.56","1","ACTIVE",
"3166","2017-10-24","12:42:30","0","0","4.97","0","ACTIVE",
"3167","2017-10-24","12:43:00","0","0","5.54","0","ACTIVE",
"3168","2017-10-24","12:43:30","0","0","5.66","0","ACTIVE",
"3169","2017-10-24","12:44:00","0","0","5.54","0","ACTIVE",
"3170","2017-10-24","12:44:30","0","0","5.78","0","ACTIVE",
"3171","2017-10-24","12:45:00","0","0","4.65","0","ACTIVE",
"3172","2017-10-24","12:45:30","0","0","5.42","0","ACTIVE",
"3173","2017-10-24","12:46:00","0","0","5.54","0","ACTIVE",
"3174","2017-10-24","12:46:30","0","0","5.66","0","ACTIVE",
"3175","2017-10-24","12:47:00","0","0","5.54","0","ACTIVE",
"3176","2017-10-24","12:47:30","0","0","6.17","0","ACTIVE",
"3177","2017-10-24","12:48:00","53","0","3.08","1","ACTIVE",
"3178","2017-10-24","12:48:30","3","0","2.23","1","ACTIVE",
"3179","2017-10-24","12:49:00","11","0","4.46","1","ACTIVE",
"3180","2017-10-24","12:49:30","137","0","7.66","1","ACTIVE",
"3181","2017-10-24","12:50:00","256","0","32.00","1","ACTIVE",
"3182","2017-10-24","12:50:30","109","0","11.56","1","ACTIVE",
"3183","2017-10-24","12:51:00","407","0","14.36","1","ACTIVE",
"3184","2017-10-24","12:51:30","621","0","74.48","1","ACTIVE",
"3185","2017-10-24","12:52:00","662","0","386.35","1","ACTIVE",
"3186","2017-10-24","12:52:30","183","0","40.61","1","ACTIVE",
"3187","2017-10-24","12:53:00","100","0","25.77","1","ACTIVE",
"3188","2017-10-24","12:53:30","240","0","4.97","1","ACTIVE",
"3189","2017-10-24","12:54:00","546","0","32.70","1","ACTIVE",
"3190","2017-10-24","12:54:30","357","0","354.28","1","ACTIVE",
"3191","2017-10-24","12:55:00","97","0","412.29","1","ACTIVE",
"3192","2017-10-24","12:55:30","72","0","459.45","1","ACTIVE",
"3193","2017-10-24","12:56:00","50","0","512.00","1","ACTIVE",
"3194","2017-10-24","12:56:30","17","0","534.67","1","ACTIVE",
"3195","2017-10-24","12:57:00","0","0","570.57","1","ACTIVE",
"3196","2017-10-24","12:57:30","123","0","693.38","1","ACTIVE",
"3197","2017-10-24","12:58:00","62","0","317.92","1","ACTIVE",
"3198","2017-10-24","12:58:30","81","0","570.57","1","ACTIVE",
"3199","2017-10-24","12:59:00","56","0","324.88","1","ACTIVE",
"3200","2017-10-24","12:59:30","0","0","403.45","1","ACTIVE",
"3201","2017-10-24","13:00:00","2","0","421.31","1","ACTIVE",
"3202","2017-10-24","13:00:30","22","0","501.03","1","ACTIVE",
"3203","2017-10-24","13:01:00","5","0","649.75","1","ACTIVE",
"3204","2017-10-24","13:01:30","97","0","608.87","1","ACTIVE",
"3205","2017-10-24","13:02:00","314","0","19483.97","1","ACTIVE",
"3206","2017-10-24","13:02:30","119","0","879.93","1","ACTIVE",
"3207","2017-10-24","13:03:00","164","0","595.83","1","ACTIVE",
"3208","2017-10-24","13:03:30","53","0","1299.51","1","ACTIVE",
"3209","2017-10-24","13:04:00","94","0","789.61","1","ACTIVE",
"3210","2017-10-24","13:04:30","53","0","1327.96","1","ACTIVE",
"3211","2017-10-24","13:05:00","59","0","2332.24","1","ACTIVE",
"3212","2017-10-24","13:05:30","84","0","2185.50","1","ACTIVE",
"3213","2017-10-24","13:06:00","137","0","739.93","1","ACTIVE",
"3214","2017-10-24","13:06:30","3","0","608.87","1","ACTIVE",
"3215","2017-10-24","13:07:00","23","0","756.14","1","ACTIVE",
"3216","2017-10-24","13:07:30","33","0","1024.00","1","ACTIVE",
"3217","2017-10-24","13:08:00","16","0","899.20","1","ACTIVE",
"3218","2017-10-24","13:08:30","14","0","1092.75","0","ACTIVE",
"3219","2017-10-24","13:09:00","0","0","1299.51","0","ACTIVE",
"3220","2017-10-24","13:09:30","0","0","1357.04","0","ACTIVE",
"3221","2017-10-24","13:10:00","2","0","1417.12","0","ACTIVE",
"3222","2017-10-24","13:10:30","2","0","1479.87","1","ACTIVE",
"3223","2017-10-24","13:11:00","37","0","1448.16","1","ACTIVE",
"3224","2017-10-24","13:11:30","45","0","449.60","1","ACTIVE",
"3225","2017-10-24","13:12:00","325","0","394.81","1","ACTIVE",
"3226","2017-10-24","13:12:30","382","0","53.82","1","ACTIVE",
"3227","2017-10-24","13:13:00","564","0","74.48","1","ACTIVE",
"3228","2017-10-24","13:13:30","248","0","77.78","1","ACTIVE",
"3229","2017-10-24","13:14:00","407","0","570.57","1","ACTIVE",
"3230","2017-10-24","13:14:30","225","0","7844.69","1","ACTIVE",
"3231","2017-10-24","13:15:00","69","0","12098.16","1","ACTIVE",
"3232","2017-10-24","13:15:30","87","0","1649.14","1","ACTIVE",
"3233","2017-10-24","13:16:00","512","0","403.45","1","ACTIVE",
"3234","2017-10-24","13:16:30","114","0","534.67","1","ACTIVE",
"3235","2017-10-24","13:17:00","109","0","369.97","1","ACTIVE",
"3236","2017-10-24","13:17:30","421","0","291.53","1","ACTIVE",
"3237","2017-10-24","13:18:00","248","0","1512.27","1","ACTIVE",
"3238","2017-10-24","13:18:30","84","0","2092.85","1","ACTIVE",
"3239","2017-10-24","13:19:00","9","0","649.75","1","ACTIVE",
"3240","2017-10-24","13:19:30","14","0","1357.04","1","ACTIVE",
"3241","2017-10-24","13:20:00","5","0","1448.16","1","ACTIVE",
"3242","2017-10-24","13:20:30","9","0","1217.75","1","ACTIVE",
"3243","2017-10-24","13:21:00","209","0","2599.02","1","ACTIVE",
"3244","2017-10-24","13:21:30","303","0","9955.31","1","ACTIVE",
"3245","2017-10-24","13:22:00","170","0","2048.00","1","ACTIVE",
"3246","2017-10-24","13:22:30","6","0","739.93","1","ACTIVE",
"3247","2017-10-24","13:23:00","275","0","459.45","1","ACTIVE",
"3248","2017-10-24","13:23:30","314","0","10173.30","1","ACTIVE",
"3249","2017-10-24","13:24:00","84","0","5919.46","1","ACTIVE",
"3250","2017-10-24","13:24:30","133","0","6741.02","1","ACTIVE",
"3251","2017-10-24","13:25:00","75","0","9741.98","1","ACTIVE",
"3252","2017-10-24","13:25:30","39","0","2048.00","1","ACTIVE",
"3253","2017-10-24","13:26:00","84","0","1919.15","1","ACTIVE",
"3254","2017-10-24","13:26:30","293","0","4766.62","1","ACTIVE",
"3255","2017-10-24","13:27:00","265","0","155.55","1","ACTIVE",
"3256","2017-10-24","13:27:30","233","0","693.38","1","ACTIVE",
"3257","2017-10-24","13:28:00","36","0","1191.65","1","ACTIVE",
"3258","2017-10-24","13:28:30","91","0","1386.76","1","ACTIVE",
"3259","2017-10-24","13:29:00","56","0","824.57","1","ACTIVE",
"3260","2017-10-24","13:29:30","2","0","861.08","1","ACTIVE",
"3261","2017-10-24","13:30:00","0","0","806.90","0","ACTIVE",
"3262","2017-10-24","13:30:30","69","0","1191.65","1","ACTIVE",
"3263","2017-10-24","13:31:00","6","0","756.14","0","ACTIVE",
"3264","2017-10-24","13:31:30","0","0","523.21","0","ACTIVE",
"3265","2017-10-24","13:32:00","8","0","369.97","1","ACTIVE",
"3266","2017-10-24","13:32:30","72","0","3158.45","1","ACTIVE",
"3267","2017-10-24","13:33:00","44","0","3370.51","1","ACTIVE",
"3268","2017-10-24","13:33:30","45","0","311.10","1","ACTIVE",
"3269","2017-10-24","13:34:00","66","0","2185.50","1","ACTIVE",
"3270","2017-10-24","13:34:30","39","0","9741.98","1","ACTIVE",
"3271","2017-10-24","13:35:00","23","0","8371.38","1","ACTIVE",
"3272","2017-10-24","13:35:30","25","0","2896.31","1","ACTIVE",
"3273","2017-10-24","13:36:00","2","0","608.87","1","ACTIVE",
"3274","2017-10-24","13:36:30","105","0","595.83","1","ACTIVE",
"3275","2017-10-24","13:37:00","100","0","756.14","1","ACTIVE",
"3276","2017-10-24","13:37:30","0","0","224.80","1","ACTIVE",
"3277","2017-10-24","13:38:00","0","0","84.82","1","ACTIVE",
"3278","2017-10-24","13:38:30","56","0","3090.77","1","ACTIVE",
"3279","2017-10-24","13:39:00","225","0","501.03","1","ACTIVE",
"3280","2017-10-24","13:39:30","325","0","412.29","1","ACTIVE",
"3281","2017-10-24","13:40:00","53","0","449.60","1","ACTIVE",
"3282","2017-10-24","13:40:30","50","0","479.79","1","ACTIVE",
"3283","2017-10-24","13:41:00","12","0","459.45","1","ACTIVE",
"3284","2017-10-24","13:41:30","47","0","1759.87","1","ACTIVE",
"3285","2017-10-24","13:42:00","9","0","1448.16","1","ACTIVE",
"3286","2017-10-24","13:42:30","23","0","1386.76","1","ACTIVE",
"3287","2017-10-24","13:43:00","20","0","1417.12","1","ACTIVE",
"3288","2017-10-24","13:43:30","78","0","1837.78","1","ACTIVE",
"3289","2017-10-24","13:44:00","16","0","1685.25","1","ACTIVE",
"3290","2017-10-24","13:44:30","25","0","2004.12","1","ACTIVE",
"3291","2017-10-24","13:45:00","39","0","2896.31","1","ACTIVE",
"3292","2017-10-24","13:45:30","50","0","1798.40","1","ACTIVE",
"3293","2017-10-24","13:46:00","31","0","1357.04","1","ACTIVE",
"3294","2017-10-24","13:46:30","72","0","724.08","1","ACTIVE",
"3295","2017-10-24","13:47:00","114","0","331.99","1","ACTIVE",
"3296","2017-10-24","13:47:30","75","0","7512.10","1","ACTIVE",
"3297","2017-10-24","13:48:00","56","0","2488.83","1","ACTIVE",
"3298","2017-10-24","13:48:30","69","0","229.72","1","ACTIVE",
"3299","2017-10-24","13:49:00","0","0","0.01","1","ACTIVE",
"3300","2017-10-24","13:49:30","5","0","0.02","1","ACTIVE",
"3301","2017-10-24","13:50:00","47","0","1685.25","1","ACTIVE",
"3302","2017-10-24","13:50:30","84","0","5311.86","1","ACTIVE",
"3303","2017-10-24","13:51:00","48","0","5198.03","1","ACTIVE",
"3304","2017-10-24","13:51:30","39","0","501.03","1","ACTIVE",
"3305","2017-10-24","13:52:00","3","0","224.80","0","ACTIVE",
"3306","2017-10-24","13:52:30","14","0","291.53","1","ACTIVE",
"3307","2017-10-24","13:53:00","12","0","317.92","1","ACTIVE",
"3308","2017-10-24","13:53:30","44","0","261.61","1","ACTIVE",
"3309","2017-10-24","13:54:00","69","0","1919.15","1","ACTIVE",
"3310","2017-10-24","13:54:30","225","0","6596.57","1","ACTIVE",
"3311","2017-10-24","13:55:00","137","0","25820.87","1","ACTIVE",
"3312","2017-10-24","13:55:30","11","0","19066.47","1","ACTIVE",
"3313","2017-10-24","13:56:00","12","0","16384.00","1","ACTIVE",
"3314","2017-10-24","13:56:30","20","0","2488.83","1","ACTIVE",
"3315","2017-10-24","13:57:00","0","0","1166.12","0","ACTIVE",
"3316","2017-10-24","13:57:30","45","0","558.34","1","ACTIVE",
"3317","2017-10-24","13:58:00","12","0","412.29","1","ACTIVE",
"3318","2017-10-24","13:58:30","48","0","1512.27","1","ACTIVE",
"3319","2017-10-24","13:59:00","17","0","324.88","1","ACTIVE",
"3320","2017-10-24","13:59:30","28","0","412.29","1","ACTIVE",
"3321","2017-10-24","14:00:00","16","0","7512.10","1","ACTIVE",
"3322","2017-10-24","14:00:30","0","0","10856.34","0","ACTIVE",
"3323","2017-10-24","14:01:00","0","0","10173.30","0","ACTIVE",
"3324","2017-10-24","14:01:30","28","0","8371.38","1","ACTIVE",
"3325","2017-10-24","14:02:00","25","0","649.75","1","ACTIVE",
"3326","2017-10-24","14:02:30","0","0","215.27","0","ACTIVE",
"3327","2017-10-24","14:03:00","0","0","210.66","0","ACTIVE",
"3328","2017-10-24","14:03:30","0","0","206.14","1","ACTIVE",
"3329","2017-10-24","14:04:00","62","0","378.07","1","ACTIVE",
"3330","2017-10-24","14:04:30","158","0","570.57","1","ACTIVE",
"3331","2017-10-24","14:05:00","248","0","824.57","1","ACTIVE",
"3332","2017-10-24","14:05:30","293","0","90.51","1","ACTIVE",
"3333","2017-10-24","14:06:00","66","0","34.15","1","ACTIVE",
"3334","2017-10-24","14:06:30","436","0","197.40","1","ACTIVE",
"3335","2017-10-24","14:07:00","248","0","177.14","1","ACTIVE",
"3336","2017-10-24","14:07:30","256","0","2383.31","1","ACTIVE",
"3337","2017-10-24","14:08:00","72","0","304.44","1","ACTIVE",
"3338","2017-10-24","14:08:30","84","0","291.53","1","ACTIVE",
"3339","2017-10-24","14:09:00","105","0","8.18","1","ACTIVE",
"3340","2017-10-24","14:09:30","27","0","128.00","1","ACTIVE",
"3341","2017-10-24","14:10:00","109","0","339.26","1","ACTIVE",
"3342","2017-10-24","14:10:30","34","0","219.98","1","ACTIVE",
"3343","2017-10-24","14:11:00","47","0","148.96","1","ACTIVE",
"3344","2017-10-24","14:11:30","45","0","142.64","1","ACTIVE",
"3345","2017-10-24","14:12:00","81","0","239.89","1","ACTIVE",
"3346","2017-10-24","14:12:30","147","0","201.73","1","ACTIVE",
"3347","2017-10-24","14:13:00","195","0","939.01","1","ACTIVE",
"3348","2017-10-24","14:13:30","45","0","224.80","1","ACTIVE",
"3349","2017-10-24","14:14:00","41","0","193.17","1","ACTIVE",
"3350","2017-10-24","14:14:30","201","0","250.51","1","ACTIVE",
"3351","2017-10-24","14:15:00","48","0","152.22","1","ACTIVE",
"3352","2017-10-24","14:15:30","16","0","119.95","1","ACTIVE",
"3353","2017-10-24","14:16:00","22","0","86.67","1","ACTIVE",
"3354","2017-10-24","14:16:30","119","0","197.40","1","ACTIVE",
"3355","2017-10-24","14:17:00","59","0","201.73","1","ACTIVE",
"3356","2017-10-24","14:17:30","151","0","245.15","1","ACTIVE",
"3357","2017-10-24","14:18:00","137","0","201.73","1","ACTIVE",
"3358","2017-10-24","14:18:30","347","0","162.44","1","ACTIVE",
"3359","2017-10-24","14:19:00","176","0","130.80","1","ACTIVE",
"3360","2017-10-24","14:19:30","347","0","162.44","1","ACTIVE",
"3361","2017-10-24","14:20:00","170","0","317.92","1","ACTIVE",
"3362","2017-10-24","14:20:30","158","0","346.69","1","ACTIVE",
"3363","2017-10-24","14:21:00","151","0","122.57","1","ACTIVE",
"3364","2017-10-24","14:21:30","217","0","206.14","1","ACTIVE",
"3365","2017-10-24","14:22:00","119","0","403.45","1","ACTIVE",
"3366","2017-10-24","14:22:30","123","0","279.17","1","ACTIVE",
"3367","2017-10-24","14:23:00","72","0","239.89","1","ACTIVE",
"3368","2017-10-24","14:23:30","56","0","197.40","1","ACTIVE",
"3369","2017-10-24","14:24:00","109","0","224.80","1","ACTIVE",
"3370","2017-10-24","14:24:30","50","0","229.72","1","ACTIVE",
"3371","2017-10-24","14:25:00","33","0","229.72","1","ACTIVE",
"3372","2017-10-24","14:25:30","100","0","201.73","1","ACTIVE",
"3373","2017-10-24","14:26:00","0","0","152.22","1","ACTIVE",
"3374","2017-10-24","14:26:30","147","0","201.73","1","ACTIVE",
"3375","2017-10-24","14:27:00","158","0","158.96","1","ACTIVE",
"3376","2017-10-24","14:27:30","123","0","261.61","1","ACTIVE",
"3377","2017-10-24","14:28:00","265","0","189.03","1","ACTIVE",
