"Actiware Export File  (Version 05.00 )"
"Filename:","C:\Users\memlab\Desktop\Aging_ActigraphReports\30064_11_3_2017_11_03_00_AM_New_Analysis.csv"
"Analysis Name:","New Analysis"
"Subject Identity:","30064"
"Data Collection Start Date:","2017-11-03"
"Data Collection Start Time:","11:03:00"



"-------------------- Epoch-by-Epoch Data -------------------"

"Column Title","Notes"
"------------------","---------"
"Line:","Line Number"
"Date:","Date (start of epoch)"
"Time:","Time (start of epoch)"
"Activity:","Activity (counts)"
"Marker:","1 means Event Marker button was pressed"
"White Light:","White Light"
"Sleep/Wake:","Sleep/Wake Score (0=Sleep; 1=Wake)"
"Interval Status:","Interval Status: Active; Rest; Sleep; or Excluded"

"Line","Date","Time","Activity","Marker","White Light","Sleep/Wake","Interval Status",
"4146","2017-11-04","21:35:30","206","0","4.09","1","ACTIVE",
"4147","2017-11-04","21:36:00","262","0","3.36","1","ACTIVE",
"4148","2017-11-04","21:36:30","214","0","58.69","1","ACTIVE",
"4149","2017-11-04","21:37:00","102","0","37.24","1","ACTIVE",
"4150","2017-11-04","21:37:30","70","0","24.15","1","ACTIVE",
"4151","2017-11-04","21:38:00","21","0","37.24","1","ACTIVE",
"4152","2017-11-04","21:38:30","14","0","26.33","1","ACTIVE",
"4153","2017-11-04","21:39:00","0","0","21.67","0","ACTIVE",
"4154","2017-11-04","21:39:30","13","0","20.30","1","ACTIVE",
"4155","2017-11-04","21:40:00","37","0","25.22","1","ACTIVE",
"4156","2017-11-04","21:40:30","40","0","8.18","1","ACTIVE",
"4157","2017-11-04","21:41:00","24","0","9.31","1","ACTIVE",
"4158","2017-11-04","21:41:30","22","0","1.41","1","ACTIVE",
"4159","2017-11-04","21:42:00","0","0","4.27","1","ACTIVE",
"4160","2017-11-04","21:42:30","3","0","4.65","1","ACTIVE",
"4161","2017-11-04","21:43:00","126","0","7.66","1","ACTIVE",
"4162","2017-11-04","21:43:30","29","0","0.01","1","ACTIVE",
"4163","2017-11-04","21:44:00","30","0","0.01","1","ACTIVE",
"4164","2017-11-04","21:44:30","107","0","8.00","1","ACTIVE",
"4165","2017-11-04","21:45:00","30","0","10.15","1","ACTIVE",
"4166","2017-11-04","21:45:30","102","0","8.92","1","ACTIVE",
"4167","2017-11-04","21:46:00","93","0","2.71","1","ACTIVE",
"4168","2017-11-04","21:46:30","2","0","1.51","1","ACTIVE",
"4169","2017-11-04","21:47:00","10","0","1.54","1","ACTIVE",
"4170","2017-11-04","21:47:30","51","0","3.44","1","ACTIVE",
"4171","2017-11-04","21:48:00","18","0","3.44","1","ACTIVE",
"4172","2017-11-04","21:48:30","74","0","15.66","1","ACTIVE",
"4173","2017-11-04","21:49:00","74","0","32.00","1","ACTIVE",
"4174","2017-11-04","21:49:30","16","0","29.34","1","ACTIVE",
"4175","2017-11-04","21:50:00","74","0","18.62","1","ACTIVE",
"4176","2017-11-04","21:50:30","83","0","8.72","1","ACTIVE",
"4177","2017-11-04","21:51:00","64","0","5.78","1","ACTIVE",
"4178","2017-11-04","21:51:30","3","0","7.83","1","ACTIVE",
"4179","2017-11-04","21:52:00","26","0","5.42","1","ACTIVE",
"4180","2017-11-04","21:52:30","155","0","3.91","1","ACTIVE",
"4181","2017-11-04","21:53:00","146","0","4.36","1","ACTIVE",
"4182","2017-11-04","21:53:30","126","0","12.88","1","ACTIVE",
"4183","2017-11-04","21:54:00","46","0","52.66","1","ACTIVE",
"4184","2017-11-04","21:54:30","45","0","42.41","1","ACTIVE",
"4185","2017-11-04","21:55:00","238","0","19.44","1","ACTIVE",
"4186","2017-11-04","21:55:30","181","0","26.91","1","ACTIVE",
"4187","2017-11-04","21:56:00","155","0","23.63","1","ACTIVE",
"4188","2017-11-04","21:56:30","238","0","47.26","1","ACTIVE",
"4189","2017-11-04","21:57:00","301","0","45.25","1","ACTIVE",
"4190","2017-11-04","21:57:30","162","0","7.03","1","ACTIVE",
"4191","2017-11-04","21:58:00","80","0","6.17","1","ACTIVE",
"4192","2017-11-04","21:58:30","230","0","24.68","1","ACTIVE",
"4193","2017-11-04","21:59:00","155","0","35.66","1","ACTIVE",
"4194","2017-11-04","21:59:30","83","0","32.00","1","ACTIVE",
"4195","2017-11-04","22:00:00","206","0","34.90","1","ACTIVE",
"4196","2017-11-04","22:00:30","24","0","15.32","1","ACTIVE",
"4197","2017-11-04","22:01:00","246","0","38.89","1","ACTIVE",
"4198","2017-11-04","22:01:30","168","0","47.26","1","ACTIVE",
"4199","2017-11-04","22:02:00","107","0","29.99","1","ACTIVE",
"4200","2017-11-04","22:02:30","222","0","69.79","1","ACTIVE",
"4201","2017-11-04","22:03:00","230","0","43.34","1","ACTIVE",
"4202","2017-11-04","22:03:30","86","0","11.07","1","ACTIVE",
"4203","2017-11-04","22:04:00","102","0","4.65","1","ACTIVE",
"4204","2017-11-04","22:04:30","90","0","11.31","1","ACTIVE",
"4205","2017-11-04","22:05:00","194","0","27.50","1","ACTIVE",
"4206","2017-11-04","22:05:30","146","0","16.71","1","ACTIVE",
"4207","2017-11-04","22:06:00","150","0","6.04","1","ACTIVE",
"4208","2017-11-04","22:06:30","117","0","7.50","1","ACTIVE",
"4209","2017-11-04","22:07:00","131","0","36.44","1","ACTIVE",
"4210","2017-11-04","22:07:30","122","0","4.46","1","ACTIVE",
"4211","2017-11-04","22:08:00","155","0","20.30","1","ACTIVE",
"4212","2017-11-04","22:08:30","102","0","37.24","1","ACTIVE",
"4213","2017-11-04","22:09:00","48","0","79.48","1","ACTIVE",
"4214","2017-11-04","22:09:30","168","0","56.20","1","ACTIVE",
"4215","2017-11-04","22:10:00","322","0","77.78","1","ACTIVE",
"4216","2017-11-04","22:10:30","126","0","64.00","1","ACTIVE",
"4217","2017-11-04","22:11:00","333","0","81.22","1","ACTIVE",
"4218","2017-11-04","22:11:30","107","0","0.32","1","ACTIVE",
"4219","2017-11-04","22:12:00","46","0","2.83","1","ACTIVE",
"4220","2017-11-04","22:12:30","54","0","9.31","1","ACTIVE",
"4221","2017-11-04","22:13:00","0","0","20.30","1","ACTIVE",
"4222","2017-11-04","22:13:30","126","0","25.22","1","ACTIVE",
"4223","2017-11-04","22:14:00","90","0","2.54","1","ACTIVE",
"4224","2017-11-04","22:14:30","64","0","4.56","1","ACTIVE",
"4225","2017-11-04","22:15:00","222","0","28.72","1","ACTIVE",
"4226","2017-11-04","22:15:30","262","0","26.33","1","ACTIVE",
"4227","2017-11-04","22:16:00","379","0","18.62","1","ACTIVE",
"4228","2017-11-04","22:16:30","126","0","18.22","1","ACTIVE",
"4229","2017-11-04","22:17:00","126","0","13.75","1","ACTIVE",
"4230","2017-11-04","22:17:30","206","0","33.42","1","ACTIVE",
"4231","2017-11-04","22:18:00","21","0","32.70","1","ACTIVE",
"4232","2017-11-04","22:18:30","181","0","22.14","1","ACTIVE",
"4233","2017-11-04","22:19:00","58","0","39.74","1","ACTIVE",
"4234","2017-11-04","22:19:30","181","0","44.29","1","ACTIVE",
"4235","2017-11-04","22:20:00","509","0","79.48","1","ACTIVE",
"4236","2017-11-04","22:20:30","96","0","42.41","1","ACTIVE",
"4237","2017-11-04","22:21:00","136","0","31.31","1","ACTIVE",
"4238","2017-11-04","22:21:30","90","0","36.44","1","ACTIVE",
"4239","2017-11-04","22:22:00","206","0","32.70","1","ACTIVE",
"4240","2017-11-04","22:22:30","181","0","53.82","1","ACTIVE",
"4241","2017-11-04","22:23:00","102","0","51.54","1","ACTIVE",
"4242","2017-11-04","22:23:30","122","0","32.00","1","ACTIVE",
"4243","2017-11-04","22:24:00","141","0","43.34","1","ACTIVE",
"4244","2017-11-04","22:24:30","432","0","96.59","1","ACTIVE",
"4245","2017-11-04","22:25:00","83","0","38.05","1","ACTIVE",
"4246","2017-11-04","22:25:30","58","0","71.32","1","ACTIVE",
"4247","2017-11-04","22:26:00","126","0","69.79","1","ACTIVE",
"4248","2017-11-04","22:26:30","34","0","100.86","1","ACTIVE",
"4249","2017-11-04","22:27:00","174","0","24.15","1","ACTIVE",
"4250","2017-11-04","22:27:30","187","0","18.62","1","ACTIVE",
"4251","2017-11-04","22:28:00","64","0","19.87","1","ACTIVE",
"4252","2017-11-04","22:28:30","51","0","5.91","1","ACTIVE",
"4253","2017-11-04","22:29:00","54","0","44.29","1","ACTIVE",
"4254","2017-11-04","22:29:30","107","0","58.69","1","ACTIVE",
"4255","2017-11-04","22:30:00","301","0","64.00","1","ACTIVE",
"4256","2017-11-04","22:30:30","200","0","46.25","1","ACTIVE",
"4257","2017-11-04","22:31:00","187","0","16.00","1","ACTIVE",
"4258","2017-11-04","22:31:30","50","0","1.87","1","ACTIVE",
"4259","2017-11-04","22:32:00","272","0","30.64","1","ACTIVE",
"4260","2017-11-04","22:32:30","282","0","51.54","1","ACTIVE",
"4261","2017-11-04","22:33:00","194","0","43.34","1","ACTIVE",
"4262","2017-11-04","22:33:30","54","0","29.99","1","ACTIVE",
"4263","2017-11-04","22:34:00","254","0","34.90","1","ACTIVE",
"4264","2017-11-04","22:34:30","254","0","62.63","1","ACTIVE",
"4265","2017-11-04","22:35:00","43","0","7.50","1","ACTIVE",
"4266","2017-11-04","22:35:30","117","0","5.30","1","ACTIVE",
"4267","2017-11-04","22:36:00","542","0","25.22","1","ACTIVE",
"4268","2017-11-04","22:36:30","122","0","0.07","1","ACTIVE",
"4269","2017-11-04","22:37:00","187","0","49.35","1","ACTIVE",
"4270","2017-11-04","22:37:30","126","0","55.00","1","ACTIVE",
"4271","2017-11-04","22:38:00","27","0","36.44","1","ACTIVE",
"4272","2017-11-04","22:38:30","181","0","49.35","1","ACTIVE",
"4273","2017-11-04","22:39:00","58","0","36.44","1","ACTIVE",
"4274","2017-11-04","22:39:30","96","0","59.97","1","ACTIVE",
"4275","2017-11-04","22:40:00","126","0","32.00","1","ACTIVE",
"4276","2017-11-04","22:40:30","86","0","84.82","1","ACTIVE",
"4277","2017-11-04","22:41:00","141","0","64.00","1","ACTIVE",
"4278","2017-11-04","22:41:30","32","0","65.40","1","ACTIVE",
"4279","2017-11-04","22:42:00","122","0","81.22","1","ACTIVE",
"4280","2017-11-04","22:42:30","168","0","74.48","1","ACTIVE",
"4281","2017-11-04","22:43:00","146","0","32.00","1","ACTIVE",
"4282","2017-11-04","22:43:30","74","0","39.74","1","ACTIVE",
"4283","2017-11-04","22:44:00","67","0","39.74","1","ACTIVE",
"4284","2017-11-04","22:44:30","322","0","41.50","1","ACTIVE",
"4285","2017-11-04","22:45:00","254","0","9.72","1","ACTIVE",
"4286","2017-11-04","22:45:30","67","0","22.14","1","ACTIVE",
"4287","2017-11-04","22:46:00","22","0","28.10","1","ACTIVE",
"4288","2017-11-04","22:46:30","86","0","62.63","1","ACTIVE",
"4289","2017-11-04","22:47:00","58","0","65.40","1","ACTIVE",
"4290","2017-11-04","22:47:30","310","0","64.00","1","ACTIVE",
"4291","2017-11-04","22:48:00","0","0","55.00","1","ACTIVE",
"4292","2017-11-04","22:48:30","42","0","30.64","1","ACTIVE",
"4293","2017-11-04","22:49:00","181","0","17.83","1","ACTIVE",
"4294","2017-11-04","22:49:30","246","0","69.79","1","ACTIVE",
"4295","2017-11-04","22:50:00","200","0","43.34","1","ACTIVE",
"4296","2017-11-04","22:50:30","67","0","40.61","1","ACTIVE",
"4297","2017-11-04","22:51:00","51","0","39.74","1","ACTIVE",
"4298","2017-11-04","22:51:30","162","0","47.26","1","ACTIVE",
"4299","2017-11-04","22:52:00","168","0","37.24","1","ACTIVE",
"4300","2017-11-04","22:52:30","301","0","65.40","1","ACTIVE",
"4301","2017-11-04","22:53:00","117","0","33.42","1","ACTIVE",
"4302","2017-11-04","22:53:30","64","0","36.44","1","ACTIVE",
"4303","2017-11-04","22:54:00","13","0","0.01","1","ACTIVE",
"4304","2017-11-04","22:54:30","187","0","28.72","1","ACTIVE",
"4305","2017-11-04","22:55:00","162","0","51.54","1","ACTIVE",
"4306","2017-11-04","22:55:30","194","0","47.26","1","ACTIVE",
"4307","2017-11-04","22:56:00","222","0","58.69","1","ACTIVE",
"4308","2017-11-04","22:56:30","366","0","77.78","1","ACTIVE",
"4309","2017-11-04","22:57:00","99","0","48.29","1","ACTIVE",
"4310","2017-11-04","22:57:30","333","0","34.90","1","ACTIVE",
"4311","2017-11-04","22:58:00","181","0","39.74","1","ACTIVE",
"4312","2017-11-04","22:58:30","117","0","24.15","1","ACTIVE",
"4313","2017-11-04","22:59:00","206","0","35.66","1","ACTIVE",
"4314","2017-11-04","22:59:30","126","0","13.75","1","ACTIVE",
"4315","2017-11-04","23:00:00","206","0","27.50","1","ACTIVE",
"4316","2017-11-04","23:00:30","206","0","26.33","1","ACTIVE",
"4317","2017-11-04","23:01:00","77","0","34.90","1","ACTIVE",
"4318","2017-11-04","23:01:30","70","0","38.89","1","ACTIVE",
"4319","2017-11-04","23:02:00","200","0","44.29","1","ACTIVE",
"4320","2017-11-04","23:02:30","194","0","45.25","1","ACTIVE",
"4321","2017-11-04","23:03:00","74","0","41.50","1","ACTIVE",
"4322","2017-11-04","23:03:30","48","0","68.30","1","ACTIVE",
"4323","2017-11-04","23:04:00","43","0","48.29","1","ACTIVE",
"4324","2017-11-04","23:04:30","51","0","26.33","1","ACTIVE",
"4325","2017-11-04","23:05:00","131","0","24.15","1","ACTIVE",
"4326","2017-11-04","23:05:30","45","0","65.40","1","ACTIVE",
"4327","2017-11-04","23:06:00","37","0","39.74","1","ACTIVE",
"4328","2017-11-04","23:06:30","67","0","29.99","1","ACTIVE",
"4329","2017-11-04","23:07:00","174","0","37.24","1","ACTIVE",
"4330","2017-11-04","23:07:30","405","0","36.44","1","ACTIVE",
"4331","2017-11-04","23:08:00","392","0","2.95","1","ACTIVE",
"4332","2017-11-04","23:08:30","262","0","2.33","1","ACTIVE",
"4333","2017-11-04","23:09:00","291","0","1.92","1","ACTIVE",
"4334","2017-11-04","23:09:30","282","0","3.15","1","ACTIVE",
"4335","2017-11-04","23:10:00","477","0","2.18","1","ACTIVE",
"4336","2017-11-04","23:10:30","222","0","2.28","1","ACTIVE",
"4337","2017-11-04","23:11:00","187","0","1.22","1","ACTIVE",
"4338","2017-11-04","23:11:30","200","0","21.20","1","ACTIVE",
"4339","2017-11-04","23:12:00","246","0","59.97","1","ACTIVE",
"4340","2017-11-04","23:12:30","366","0","51.54","1","ACTIVE",
"4341","2017-11-04","23:13:00","200","0","23.12","1","ACTIVE",
"4342","2017-11-04","23:13:30","272","0","9.72","1","ACTIVE",
"4343","2017-11-04","23:14:00","194","0","7.18","1","ACTIVE",
"4344","2017-11-04","23:14:30","446","0","42.41","1","ACTIVE",
"4345","2017-11-04","23:15:00","174","0","34.90","1","ACTIVE",
"4346","2017-11-04","23:15:30","254","0","12.34","1","ACTIVE",
"4347","2017-11-04","23:16:00","560","0","11.31","1","ACTIVE",
"4348","2017-11-04","23:16:30","155","0","15.66","1","ACTIVE",
"4349","2017-11-04","23:17:00","136","0","16.35","1","ACTIVE",
"4350","2017-11-04","23:17:30","162","0","11.81","1","ACTIVE",
"4351","2017-11-04","23:18:00","2","0","25.77","1","ACTIVE",
"4352","2017-11-04","23:18:30","0","0","25.77","1","ACTIVE",
"4353","2017-11-04","23:19:00","42","0","28.10","1","ACTIVE",
"4354","2017-11-04","23:19:30","45","0","50.43","1","ACTIVE",
"4355","2017-11-04","23:20:00","0","0","16.00","0","ACTIVE",
"4356","2017-11-04","23:20:30","34","0","18.62","1","ACTIVE",
"4357","2017-11-04","23:21:00","2","0","15.66","1","ACTIVE",
"4358","2017-11-04","23:21:30","86","0","17.07","1","ACTIVE",
"4359","2017-11-04","23:22:00","14","0","55.00","1","ACTIVE",
"4360","2017-11-04","23:22:30","122","0","21.20","1","ACTIVE",
"4361","2017-11-04","23:23:00","35","0","56.20","1","ACTIVE",
"4362","2017-11-04","23:23:30","2","0","17.07","1","ACTIVE",
"4363","2017-11-04","23:24:00","2","0","18.22","0","ACTIVE",
"4364","2017-11-04","23:24:30","5","0","53.82","0","ACTIVE",
"4365","2017-11-04","23:25:00","0","0","64.00","0","ACTIVE",
"4366","2017-11-04","23:25:30","0","0","62.63","0","ACTIVE",
"4367","2017-11-04","23:26:00","18","0","65.40","1","ACTIVE",
"4368","2017-11-04","23:26:30","45","0","19.87","1","ACTIVE",
"4369","2017-11-04","23:27:00","32","0","5.08","1","ACTIVE",
"4370","2017-11-04","23:27:30","18","0","1.61","1","ACTIVE",
"4371","2017-11-04","23:28:00","45","0","5.66","1","ACTIVE",
"4372","2017-11-04","23:28:30","38","0","6.04","1","ACTIVE",
"4373","2017-11-04","23:29:00","19","0","16.35","1","ACTIVE",
"4374","2017-11-04","23:29:30","54","0","24.15","1","ACTIVE",
"4375","2017-11-04","23:30:00","32","0","23.63","1","ACTIVE",
"4376","2017-11-04","23:30:30","18","0","10.37","1","ACTIVE",
"4377","2017-11-04","23:31:00","13","0","13.75","1","ACTIVE",
"4378","2017-11-04","23:31:30","80","0","11.56","1","ACTIVE",
"4379","2017-11-04","23:32:00","51","0","14.67","1","ACTIVE",
"4380","2017-11-04","23:32:30","58","0","79.48","1","ACTIVE",
"4381","2017-11-04","23:33:00","146","0","52.66","1","ACTIVE",
"4382","2017-11-04","23:33:30","344","0","12.07","1","ACTIVE",
"4383","2017-11-04","23:34:00","200","0","31.31","1","ACTIVE",
"4384","2017-11-04","23:34:30","0","0","53.82","1","ACTIVE",
"4385","2017-11-04","23:35:00","131","0","57.43","1","ACTIVE",
"4386","2017-11-04","23:35:30","214","0","22.14","1","ACTIVE",
"4387","2017-11-04","23:36:00","355","0","12.61","1","ACTIVE",
"4388","2017-11-04","23:36:30","0","0","86.67","1","ACTIVE",
"4389","2017-11-04","23:37:00","51","0","64.00","1","ACTIVE",
"4390","2017-11-04","23:37:30","74","0","44.29","1","ACTIVE",
"4391","2017-11-04","23:38:00","0","0","18.22","1","ACTIVE",
"4392","2017-11-04","23:38:30","77","0","37.24","1","ACTIVE",
"4393","2017-11-04","23:39:00","6","0","46.25","1","ACTIVE",
"4394","2017-11-04","23:39:30","74","0","28.72","1","ACTIVE",
"4395","2017-11-04","23:40:00","0","0","105.33","0","ACTIVE",
"4396","2017-11-04","23:40:30","0","0","83.00","0","ACTIVE",
"4397","2017-11-04","23:41:00","10","0","96.59","0","ACTIVE",
"4398","2017-11-04","23:41:30","0","0","122.57","0","ACTIVE",
"4399","2017-11-04","23:42:00","8","0","117.38","0","ACTIVE",
"4400","2017-11-04","23:42:30","0","0","117.38","0","ACTIVE",
"4401","2017-11-04","23:43:00","2","0","119.95","0","ACTIVE",
"4402","2017-11-04","23:43:30","2","0","128.00","0","ACTIVE",
"4403","2017-11-04","23:44:00","5","0","59.97","0","ACTIVE",
"4404","2017-11-04","23:44:30","3","0","59.97","0","ACTIVE",
"4405","2017-11-04","23:45:00","51","0","11.31","1","ACTIVE",
"4406","2017-11-04","23:45:30","70","0","37.24","1","ACTIVE",
"4407","2017-11-04","23:46:00","0","0","125.26","1","ACTIVE",
"4408","2017-11-04","23:46:30","99","0","107.63","1","ACTIVE",
"4409","2017-11-04","23:47:00","26","0","19.87","1","ACTIVE",
"4410","2017-11-04","23:47:30","24","0","28.10","1","ACTIVE",
"4411","2017-11-04","23:48:00","0","0","21.20","0","ACTIVE",
"4412","2017-11-04","23:48:30","0","0","24.68","0","ACTIVE",
"4413","2017-11-04","23:49:00","2","0","25.22","0","ACTIVE",
"4414","2017-11-04","23:49:30","18","0","25.22","1","ACTIVE",
"4415","2017-11-04","23:50:00","54","0","24.15","1","ACTIVE",
"4416","2017-11-04","23:50:30","0","0","44.29","0","ACTIVE",
"4417","2017-11-04","23:51:00","0","0","35.66","0","ACTIVE",
"4418","2017-11-04","23:51:30","14","0","34.15","1","ACTIVE",
"4419","2017-11-04","23:52:00","80","0","13.45","1","ACTIVE",
"4420","2017-11-04","23:52:30","40","0","16.35","1","ACTIVE",
"4421","2017-11-04","23:53:00","19","0","18.22","1","ACTIVE",
"4422","2017-11-04","23:53:30","83","0","20.75","1","ACTIVE",
"4423","2017-11-04","23:54:00","21","0","19.03","1","ACTIVE",
"4424","2017-11-04","23:54:30","14","0","19.87","1","ACTIVE",
"4425","2017-11-04","23:55:00","13","0","16.00","0","ACTIVE",
"4426","2017-11-04","23:55:30","6","0","29.99","0","ACTIVE",
"4427","2017-11-04","23:56:00","3","0","25.77","0","ACTIVE",
"4428","2017-11-04","23:56:30","0","0","20.30","0","ACTIVE",
"4429","2017-11-04","23:57:00","24","0","21.20","1","ACTIVE",
"4430","2017-11-04","23:57:30","8","0","19.87","0","ACTIVE",
"4431","2017-11-04","23:58:00","18","0","16.35","1","ACTIVE",
"4432","2017-11-04","23:58:30","35","0","34.90","1","ACTIVE",
"4433","2017-11-04","23:59:00","2","0","20.30","0","ACTIVE",
"4434","2017-11-04","23:59:30","8","0","19.44","0","ACTIVE",
"4435","2017-11-05","00:00:00","11","0","20.30","0","ACTIVE",
"4436","2017-11-05","00:00:30","0","0","21.67","0","ACTIVE",
"4437","2017-11-05","00:01:00","35","0","27.50","1","ACTIVE",
"4438","2017-11-05","00:01:30","2","0","37.24","0","ACTIVE",
"4439","2017-11-05","00:02:00","0","0","26.91","0","ACTIVE",
"4440","2017-11-05","00:02:30","0","0","49.35","0","ACTIVE",
"4441","2017-11-05","00:03:00","37","0","43.34","1","ACTIVE",
"4442","2017-11-05","00:03:30","58","0","31.31","1","ACTIVE",
"4443","2017-11-05","00:04:00","64","0","18.22","1","ACTIVE",
"4444","2017-11-05","00:04:30","122","0","16.35","1","ACTIVE",
"4445","2017-11-05","00:05:00","18","0","16.71","1","ACTIVE",
"4446","2017-11-05","00:05:30","0","0","16.00","1","ACTIVE",
"4447","2017-11-05","00:06:00","93","0","25.77","1","ACTIVE",
"4448","2017-11-05","00:06:30","0","0","20.30","0","ACTIVE",
"4449","2017-11-05","00:07:00","0","0","19.87","1","ACTIVE",
"4450","2017-11-05","00:07:30","16","0","20.30","1","ACTIVE",
"4451","2017-11-05","00:08:00","46","0","105.33","1","ACTIVE",
"4452","2017-11-05","00:08:30","6","0","20.75","1","ACTIVE",
"4453","2017-11-05","00:09:00","291","0","152.22","1","ACTIVE",
"4454","2017-11-05","00:09:30","14","0","18.62","1","ACTIVE",
"4455","2017-11-05","00:10:00","54","0","83.00","1","ACTIVE",
"4456","2017-11-05","00:10:30","14","0","128.00","1","ACTIVE",
"4457","2017-11-05","00:11:00","0","0","145.76","0","ACTIVE",
"4458","2017-11-05","00:11:30","0","0","148.96","0","ACTIVE",
"4459","2017-11-05","00:12:00","0","0","148.96","0","ACTIVE",
"4460","2017-11-05","00:12:30","26","0","51.54","1","ACTIVE",
"4461","2017-11-05","00:13:00","0","0","17.07","0","ACTIVE",
"4462","2017-11-05","00:13:30","8","0","15.66","0","ACTIVE",
"4463","2017-11-05","00:14:00","16","0","24.15","0","ACTIVE",
"4464","2017-11-05","00:14:30","0","0","41.50","0","ACTIVE",
"4465","2017-11-05","00:15:00","0","0","41.50","0","ACTIVE",
"4466","2017-11-05","00:15:30","45","0","41.50","1","ACTIVE",
"4467","2017-11-05","00:16:00","11","0","16.35","1","ACTIVE",
"4468","2017-11-05","00:16:30","0","0","14.99","0","ACTIVE",
"4469","2017-11-05","00:17:00","34","0","14.05","1","ACTIVE",
"4470","2017-11-05","00:17:30","37","0","14.99","1","ACTIVE",
"4471","2017-11-05","00:18:00","35","0","61.29","1","ACTIVE",
"4472","2017-11-05","00:18:30","43","0","16.00","1","ACTIVE",
"4473","2017-11-05","00:19:00","2","0","20.30","0","ACTIVE",
"4474","2017-11-05","00:19:30","22","0","48.29","1","ACTIVE",
"4475","2017-11-05","00:20:00","37","0","23.63","1","ACTIVE",
"4476","2017-11-05","00:20:30","26","0","38.89","1","ACTIVE",
"4477","2017-11-05","00:21:00","2","0","42.41","0","ACTIVE",
"4478","2017-11-05","00:21:30","18","0","17.45","1","ACTIVE",
"4479","2017-11-05","00:22:00","54","0","18.22","1","ACTIVE",
"4480","2017-11-05","00:22:30","0","0","17.83","0","ACTIVE",
"4481","2017-11-05","00:23:00","0","0","17.83","0","ACTIVE",
"4482","2017-11-05","00:23:30","8","0","16.35","0","ACTIVE",
"4483","2017-11-05","00:24:00","0","0","15.32","0","ACTIVE",
"4484","2017-11-05","00:24:30","0","0","15.32","0","ACTIVE",
"4485","2017-11-05","00:25:00","0","0","14.67","0","ACTIVE",
"4486","2017-11-05","00:25:30","2","0","14.99","0","ACTIVE",
"4487","2017-11-05","00:26:00","0","0","15.32","0","ACTIVE",
"4488","2017-11-05","00:26:30","13","0","12.88","0","ACTIVE",
"4489","2017-11-05","00:27:00","0","0","9.11","0","ACTIVE",
"4490","2017-11-05","00:27:30","30","0","34.90","1","ACTIVE",
"4491","2017-11-05","00:28:00","26","0","16.35","1","ACTIVE",
"4492","2017-11-05","00:28:30","50","0","17.45","1","ACTIVE",
"4493","2017-11-05","00:29:00","11","0","16.71","1","ACTIVE",
"4494","2017-11-05","00:29:30","0","0","17.07","1","ACTIVE",
"4495","2017-11-05","00:30:00","102","0","17.45","1","ACTIVE",
"4496","2017-11-05","00:30:30","35","0","1.45","1","ACTIVE",
"4497","2017-11-05","00:31:00","93","0","14.67","1","ACTIVE",
"4498","2017-11-05","00:31:30","3","0","16.71","1","ACTIVE",
"4499","2017-11-05","00:32:00","112","0","36.44","1","ACTIVE",
"4500","2017-11-05","00:32:30","54","0","184.98","1","ACTIVE",
"4501","2017-11-05","00:33:00","0","0","210.66","1","ACTIVE",
"4502","2017-11-05","00:33:30","0","0","193.17","1","ACTIVE",
"4503","2017-11-05","00:34:00","155","0","128.00","1","ACTIVE",
"4504","2017-11-05","00:34:30","67","0","90.51","1","ACTIVE",
"4505","2017-11-05","00:35:00","0","0","17.83","1","ACTIVE",
"4506","2017-11-05","00:35:30","26","0","16.00","1","ACTIVE",
"4507","2017-11-05","00:36:00","14","0","16.00","1","ACTIVE",
"4508","2017-11-05","00:36:30","51","0","0.01","1","ACTIVE",
"4509","2017-11-05","00:37:00","54","0","0.01","1","ACTIVE",
"4510","2017-11-05","00:37:30","64","0","2.43","1","ACTIVE",
"4511","2017-11-05","00:38:00","67","0","0.02","1","ACTIVE",
"4512","2017-11-05","00:38:30","70","0","14.67","1","ACTIVE",
"4513","2017-11-05","00:39:00","117","0","103.07","1","ACTIVE",
"4514","2017-11-05","00:39:30","112","0","219.98","1","ACTIVE",
"4515","2017-11-05","00:40:00","42","0","279.17","1","ACTIVE",
"4516","2017-11-05","00:40:30","0","0","291.53","1","ACTIVE",
"4517","2017-11-05","00:41:00","0","0","291.53","0","ACTIVE",
"4518","2017-11-05","00:41:30","14","0","279.17","1","ACTIVE",
"4519","2017-11-05","00:42:00","32","0","279.17","1","ACTIVE",
"4520","2017-11-05","00:42:30","42","0","169.63","1","ACTIVE",
"4521","2017-11-05","00:43:00","90","0","19.44","1","ACTIVE",
"4522","2017-11-05","00:43:30","58","0","15.66","1","ACTIVE",
"4523","2017-11-05","00:44:00","18","0","155.55","1","ACTIVE",
"4524","2017-11-05","00:44:30","83","0","51.54","1","ACTIVE",
"4525","2017-11-05","00:45:00","90","0","16.71","1","ACTIVE",
"4526","2017-11-05","00:45:30","0","0","15.32","0","ACTIVE",
"4527","2017-11-05","00:46:00","2","0","14.05","0","ACTIVE",
"4528","2017-11-05","00:46:30","0","0","14.05","0","ACTIVE",
"4529","2017-11-05","00:47:00","0","0","14.36","0","ACTIVE",
"4530","2017-11-05","00:47:30","0","0","14.36","0","ACTIVE",
"4531","2017-11-05","00:48:00","2","0","13.75","0","ACTIVE",
"4532","2017-11-05","00:48:30","0","0","13.45","0","ACTIVE",
"4533","2017-11-05","00:49:00","0","0","13.45","0","ACTIVE",
